Site_1Year2005
1	-8.3	-17.8	0.0	1.83	12.71	82.62
2	3.3	-10.0	0.0	4.89	12.74	91.99
3	6.1	1.1	0.0	2.03	12.78	97.49
4	10.0	1.1	0.0	4.07	12.82	100.0
5	13.3	8.9	0.05	6.7	12.89	97.21
6	9.4	-1.1	0.0	3.1	12.92	82.1
7	12.8	1.7	0.43	3.52	13.0	100.0
8	9.4	2.2	0.9400000000000001	3.25	13.07	95.16
9	3.3	0.6	2.13	3.17	13.14	91.95
10	0.6	-2.8	1.19	6.7	13.21	90.64
11	-0.6	-4.4	2.59	4.53	13.28	92.08
12	-0.6	-5.0	0.03	1.64	13.36	91.25
13	-0.6	-2.2	1.1199999999999999	1.83	13.46	90.14
14	3.3	-2.2	0.0	2.69	13.54	97.28
15	3.3	0.0	0.0	2.01	13.64	90.88
16	1.1	0.0	0.32999999999999996	3.27	13.75	96.54
17	18.3	0.6	3.53	4.73	13.86	100.0
18	16.7	0.0	0.3	6.31	13.97	100.0
19	0.6	-8.9	1.6	4.24	14.11	64.98
20	-4.4	-9.4	0.0	2.21	14.22	63.22
21	-7.2	-13.9	0.05	4.0	14.36	68.34
22	-8.3	-16.1	0.03	4.74	14.47	66.33
23	-7.8	-19.4	0.0	3.63	14.62	68.04
24	0.0	-8.3	0.36	5.84	14.76	81.1
25	-3.9	-8.9	0.0	2.8	14.9	79.03
26	-7.8	-15.6	0.1	3.84	15.05	74.83
27	-7.8	-13.9	0.58	6.07	15.23	81.0
28	-12.2	-18.9	0.15	3.66	15.37	76.92
29	-1.7	-18.9	0.0	4.11	15.55	90.52
30	4.4	-3.3	0.0	3.17	15.7	95.76
31	3.9	-10.0	0.0	4.66	15.88	87.73
32	-10.0	-19.4	0.03	3.13	16.06	76.27
33	-3.9	-17.8	0.0	3.16	16.24	80.14
34	1.1	-6.1	0.0	1.78	16.42	91.81
35	-2.2	-15.0	0.45999999999999996	2.62	16.6	87.98
36	-5.6	-18.9	0.0	1.91	16.78	91.02
37	-4.4	-12.8	0.0	2.06	16.99	88.36
38	-4.4	-13.9	0.0	2.34	17.17	90.13
39	-1.1	-7.2	0.0	1.71	17.39	89.48
40	5.6	-8.3	0.0	1.73	17.57	96.62
41	8.3	-5.0	0.0	2.58	17.78	97.28
42	8.3	-2.8	0.0	3.23	18.0	94.95
43	7.8	5.0	0.0	3.21	18.22	97.82
44	5.6	0.0	1.45	2.2	18.43	93.13
45	0.0	-2.8	0.41	2.58	18.65	88.88
46	-2.2	-7.2	0.2	4.23	18.86	75.66
47	-1.1	-7.2	0.0	4.17	19.08	86.02
48	7.8	-2.2	0.0	3.21	19.3	80.25
49	6.1	-2.2	0.0	4.94	19.55	91.37
50	10.0	3.3	0.15	6.64	19.76	95.7
51	17.2	2.2	0.43	3.59	20.02	94.39
52	3.3	-2.2	1.24	4.01	20.23	81.72
53	-1.7	-7.8	0.0	5.51	20.48	70.14
54	-5.0	-10.6	0.0	3.06	20.74	67.16
55	3.9	-9.4	0.0	2.88	20.95	79.55
56	8.3	-1.1	0.51	4.31	21.2	92.7
57	8.3	0.0	1.09	2.59	21.46	91.56
58	2.8	-1.7	0.0	2.82	21.71	87.43
59	0.0	-5.6	0.0	1.61	21.96	76.41
60	-0.6	-8.3	0.0	2.77	22.21	75.52
61	1.1	-8.3	0.0	3.13	22.46	87.51
62	1.7	-6.1	0.0	3.13	22.72	74.84
63	3.9	-8.3	0.0	3.29	22.97	79.55
64	5.0	-3.9	0.0	2.82	23.22	95.11
65	-1.1	-5.6	0.51	6.97	23.47	82.47
66	-3.3	-8.3	0.2	4.65	23.72	76.37
67	-2.8	-12.2	0.0	2.38	23.98	78.44
68	4.4	-8.3	0.0	1.55	24.23	83.58
69	5.6	-2.8	0.0	2.7	24.48	81.01
70	14.4	-0.6	0.0	5.95	24.77	84.87
71	13.9	-3.3	0.0	7.65	25.02	87.12
72	-2.2	-11.7	0.1	5.3	25.27	59.59
73	-0.6	-11.1	0.0	3.4	25.52	66.59
74	0.0	-11.1	0.0	4.07	25.78	81.93
75	1.7	-2.8	0.41	4.43	26.06	80.42
76	1.1	-5.6	0.3	4.97	26.32	78.32
77	0.6	-9.4	0.0	1.59	26.57	69.57
78	3.3	-8.3	0.0	1.6	26.82	74.58
79	6.1	-5.0	0.0	2.02	27.11	72.01
80	6.7	-8.3	0.0	1.77	27.36	70.46
81	7.8	-3.3	0.0	1.71	27.61	79.54
82	12.8	-3.3	0.0	1.8	27.86	81.46
83	12.2	-1.7	0.0	3.19	28.12	95.0
84	3.3	0.0	0.3	3.92	28.37	86.04
85	4.4	-1.1	0.0	2.34	28.62	80.26
86	7.8	-1.7	0.0	3.69	28.91	76.3
87	1.7	-1.1	0.8099999999999999	5.78	29.16	88.09
88	8.9	-2.8	0.0	1.53	29.41	78.04
89	3.9	0.0	0.38	2.85	29.66	86.53
90	7.8	-0.6	0.0	1.83	29.92	81.71
91	6.1	-3.3	0.0	3.2	30.13	76.49
92	11.7	1.1	0.1	4.53	30.38	84.64
