Site_1Year1993
1	14.4	7.8	1.7	2.65	12.82	100.0
2	15.0	-2.2	0.2	5.0	12.85	90.04
3	-2.2	-6.7	0.0	3.44	12.92	75.01
4	0.6	-7.8	0.08	3.23	13.0	76.78
5	12.2	0.0	1.9600000000000002	5.6	13.03	97.21
6	13.3	10.6	2.08	5.56	13.1	99.23
7	11.1	0.0	0.08	3.11	13.18	83.96
8	0.6	-3.3	0.0	1.53	13.28	80.43
9	1.7	-2.8	0.08	1.7	13.36	82.86
10	-0.6	-3.9	0.05	4.3	13.46	81.3
11	-2.2	-3.9	0.6900000000000001	6.26	13.54	77.57
12	-2.8	-6.1	0.27999999999999997	4.48	13.64	89.94
13	-3.3	-6.1	0.0	2.32	13.75	91.33
14	0.6	-3.3	0.89	3.39	13.86	96.76
15	3.3	-3.9	0.05	6.2	13.97	92.72
16	-2.8	-5.6	0.0	2.35	14.08	88.27
17	-2.8	-6.1	0.0	2.34	14.22	87.46
18	-1.1	-8.3	0.0	2.55	14.33	91.23
19	0.0	-6.1	0.0	4.42	14.47	83.93
20	-6.1	-12.2	0.0	1.96	14.62	79.92
21	-2.2	-14.4	0.0	2.02	14.76	83.16
22	2.8	-11.7	0.36	3.19	14.9	87.2
23	8.3	1.1	1.19	3.93	15.05	98.08
24	1.1	0.0	0.05	4.67	15.19	91.94
25	8.3	-1.7	0.64	4.41	15.37	90.61
26	7.2	-3.9	0.18	5.04	15.52	86.57
27	-1.7	-7.8	0.0	3.09	15.7	77.62
28	1.7	-8.9	0.0	4.6	15.84	84.7
29	1.7	-1.1	0.0	2.49	16.02	83.8
30	7.2	-0.6	0.0	4.9	16.2	89.02
31	-0.6	-7.2	0.0	5.47	16.38	68.84
32	2.8	-7.8	0.0	7.41	16.56	73.35
33	6.7	0.0	0.0	7.34	16.78	88.26
34	2.2	-10.6	0.0	4.35	16.96	74.5
35	0.6	-12.2	0.0	2.01	17.17	74.81
36	6.7	-6.1	0.0	3.3	17.35	81.76
37	6.7	-3.9	0.0	1.41	17.57	79.77
38	10.6	-3.3	0.0	3.27	17.75	82.89
39	1.1	-8.9	0.0	4.01	17.96	75.58
40	6.1	-11.1	0.0	2.54	18.18	93.41
41	0.6	-6.7	0.0	3.02	18.4	82.83
42	6.1	-8.3	0.0	2.27	18.61	95.02
43	10.0	-0.6	0.0	2.04	18.83	94.62
44	0.6	-2.8	0.61	6.94	19.08	87.03
45	0.6	-1.7	0.8099999999999999	4.42	19.3	95.98
46	-0.6	-3.3	0.08	4.67	19.51	83.85
47	1.1	-3.9	0.0	3.14	19.76	87.13
48	-1.7	-4.4	0.6599999999999999	2.36	19.98	87.0
49	-2.2	-5.6	0.53	5.58	20.23	90.96
50	-5.6	-16.7	0.1	4.39	20.45	81.67
51	-15.0	-21.7	0.0	5.4	20.7	76.49
52	-5.6	-18.9	0.0	3.88	20.95	87.05
