Site_1Year1998
1	0.6	-3.3	0.1	1.61	12.78	84.41
2	-1.7	-5.6	0.05	3.83	12.82	82.76
3	-5.0	-12.2	0.0	2.71	12.85	73.19
4	3.3	-10.0	0.0	7.43	12.92	80.32
5	8.9	2.8	0.0	7.19	12.96	84.07
6	13.3	6.7	2.41	6.88	13.03	91.81
7	13.9	9.4	0.03	2.85	13.1	96.72
8	15.0	11.7	0.5599999999999999	4.27	13.18	96.5
9	13.9	10.6	0.2	1.94	13.25	95.97
10	12.2	3.3	3.15	6.27	13.36	95.27
11	3.9	2.2	0.27999999999999997	4.69	13.43	93.95
12	5.6	0.0	0.0	5.62	13.54	87.52
13	2.2	-5.0	0.0	5.84	13.61	67.94
14	-1.1	-8.3	0.0	2.66	13.72	68.77
15	6.1	-2.8	0.22999999999999998	3.45	13.82	91.07
16	1.1	-10.0	0.0	4.56	13.93	71.09
17	-2.2	-11.1	0.2	3.67	14.08	75.45
18	-0.6	-2.2	0.0	2.14	14.18	88.4
19	-2.2	-4.4	0.0	2.59	14.33	85.88
20	-0.6	-3.3	0.0	1.96	14.44	86.49
21	-1.7	-5.6	0.0	2.82	14.58	82.98
22	-0.6	-7.2	0.0	2.62	14.72	89.19
23	-0.6	-4.4	0.0	1.6	14.87	84.99
24	0.0	-4.4	0.08	3.93	15.01	83.73
25	0.0	-2.8	0.0	4.01	15.16	94.34
26	0.6	-1.1	0.0	3.47	15.34	91.09
27	1.1	-1.7	0.03	2.6	15.48	87.77
28	0.0	-2.2	0.0	2.54	15.66	86.78
29	6.1	-1.1	0.0	2.21	15.8	88.3
30	7.8	-2.2	0.0	1.72	15.98	92.15
31	4.4	-2.8	0.0	1.93	16.16	96.02
32	5.6	0.6	0.03	4.26	16.34	95.25
33	1.7	-0.6	0.0	2.13	16.52	85.92
34	3.9	-1.1	0.0	2.09	16.74	85.11
35	9.4	-2.2	0.0	3.85	16.92	84.39
36	7.2	-3.9	0.0	3.66	17.1	88.58
37	3.3	-3.9	0.0	3.51	17.32	79.6
38	-0.6	-3.9	0.0	7.09	17.53	68.88
39	1.7	-2.8	0.0	5.6	17.71	69.6
40	4.4	-3.9	0.0	2.98	17.93	77.43
41	6.1	-6.1	0.0	2.23	18.14	84.18
42	6.1	-6.1	0.0	1.75	18.36	82.15
43	8.9	-7.2	0.0	0.81	18.58	72.95
44	11.7	-4.4	0.0	1.83	18.79	88.69
45	8.3	4.4	1.1199999999999999	3.17	19.01	98.91
46	5.0	0.0	0.0	4.13	19.22	85.02
47	2.8	-1.1	0.0	1.22	19.48	82.76
48	4.4	-1.1	0.0	1.73	19.69	81.17
49	8.9	-1.7	0.0	3.19	19.94	79.71
50	7.2	0.0	0.9400000000000001	5.09	20.16	90.74
51	8.3	4.4	3.28	5.46	20.41	95.07
52	8.3	3.9	3.07	1.61	20.63	96.74
53	4.4	2.8	1.6	1.98	20.88	91.98
54	4.4	0.0	0.03	2.4	21.13	91.1
55	5.6	-1.7	0.0	2.81	21.38	83.98
56	6.7	-1.7	0.0	1.74	21.64	75.34
57	4.4	0.0	0.0	3.76	21.85	84.59
58	7.8	-2.2	0.0	2.76	22.1	94.02
59	10.6	-1.7	0.0	1.98	22.36	82.49
60	13.3	2.2	0.03	5.02	22.61	76.75
61	16.1	5.0	0.03	4.65	22.86	78.17
62	12.8	1.1	0.32999999999999996	2.12	23.11	79.65
63	6.7	1.1	0.0	2.43	23.4	84.46
64	4.4	0.0	0.03	3.03	23.65	79.46
65	2.8	0.0	0.2	3.77	23.9	85.63
66	1.7	-2.2	0.05	2.2	24.16	83.65
67	2.8	-3.9	0.0	1.33	24.41	75.78
68	6.1	-1.1	0.0	1.82	24.66	80.56
69	7.8	-2.2	0.0	3.76	24.95	76.3
70	13.3	2.2	0.0	3.98	25.2	100.0
71	12.8	-5.6	0.43	5.43	25.45	94.03
72	-3.3	-7.8	0.03	6.13	25.7	62.69
73	-3.3	-9.4	0.0	3.74	25.96	62.96
74	-2.2	-10.6	0.0	4.23	26.24	70.83
75	3.9	-9.4	0.0	6.36	26.5	78.85
76	5.0	-6.1	0.0	6.07	26.75	72.42
77	1.7	-6.7	0.0	2.67	27.0	73.78
78	4.4	-6.1	0.0	4.0	27.25	69.43
79	6.7	-2.2	1.17	4.07	27.54	94.25
80	15.0	6.7	0.6900000000000001	3.31	27.79	100.0
81	12.2	3.9	0.05	3.73	28.04	89.32
82	3.9	-0.6	2.1100000000000003	7.76	28.3	90.69
83	0.0	-1.1	0.13	6.1	28.55	88.31
84	6.1	-1.7	0.0	3.29	28.8	78.77
85	7.2	-3.9	0.0	1.86	29.05	78.58
86	8.3	-3.3	0.0	1.78	29.3	67.78
87	12.8	-0.6	0.0	4.67	29.56	84.28
88	23.3	10.6	0.0	8.07	29.81	79.34
89	26.1	16.1	0.03	6.48	30.06	76.5
90	19.4	12.8	1.24	7.1	30.31	81.44
91	26.1	9.4	0.0	3.1	30.56	85.13
92	26.7	17.8	0.0	6.81	30.82	77.84
93	25.0	12.2	0.8400000000000001	5.82	31.07	80.1
94	16.7	6.7	0.13	5.32	31.28	78.11
95	11.7	3.9	0.0	4.55	31.54	77.98
96	10.0	0.0	0.0	3.83	31.79	82.15
97	10.6	0.6	0.0	5.04	32.0	73.44
98	15.0	-2.8	0.0	1.84	32.26	67.58
99	14.4	-1.1	0.0	1.62	32.47	63.4
100	16.7	1.7	1.98	3.94	32.72	71.18
101	22.2	7.8	0.08	3.33	32.94	77.9
102	11.7	5.6	3.38	6.13	33.19	91.44
103	12.2	2.2	0.0	3.84	33.41	66.99
104	15.6	0.0	0.0	2.09	33.62	64.75
105	20.0	6.1	0.0	3.42	33.84	66.97
106	21.1	10.6	0.3	6.02	34.06	72.01
107	16.7	8.9	0.43	4.46	34.27	88.89
108	17.2	3.9	1.78	2.83	34.49	90.26
109	21.1	7.2	0.41	3.77	34.7	83.49
110	12.8	3.3	0.0	4.06	34.92	66.39
111	13.9	0.6	0.03	1.29	35.14	64.7
112	10.0	5.6	0.2	3.13	35.32	84.84
113	18.9	1.7	0.0	1.84	35.53	73.39
114	17.8	8.3	0.08	2.14	35.75	76.75
115	19.4	8.3	0.0	3.5	35.93	74.27
116	20.0	5.6	0.0	2.26	36.14	63.18
117	22.8	5.6	0.0	3.5	36.32	70.93
118	21.7	5.0	0.32999999999999996	2.18	36.5	78.83
119	12.8	5.6	0.8400000000000001	4.11	36.68	86.44
120	11.1	-0.6	0.0	3.76	36.86	67.36
121	16.1	-0.6	0.76	2.72	37.04	68.11
122	19.4	6.1	0.64	2.4	37.22	89.12
123	17.2	13.3	0.89	2.45	37.4	91.71
124	18.9	13.3	0.41	1.39	37.58	86.02
125	18.3	12.8	0.48	2.64	37.76	88.47
126	19.4	8.9	1.3	1.51	37.91	87.08
127	20.6	11.1	0.0	1.6	38.09	80.74
128	23.3	8.9	0.0	1.16	38.23	75.42
129	25.0	12.2	0.0	1.97	38.41	75.64
130	21.1	15.0	0.99	3.65	38.56	86.04
131	18.3	14.4	0.3	4.41	38.7	85.92
132	21.1	12.8	0.0	3.6	38.84	78.4
133	20.6	10.0	0.0	3.75	38.99	81.24
134	20.6	10.6	0.0	2.3	39.13	82.08
135	22.8	9.4	0.03	1.16	39.28	74.67
136	27.8	15.0	0.3	2.87	39.42	78.62
137	30.6	14.4	0.0	1.06	39.53	64.91
138	31.7	13.3	0.0	2.71	39.67	70.73
139	27.8	18.3	0.0	3.74	39.78	72.83
140	28.3	13.3	0.0	2.16	39.92	56.25
141	31.7	12.8	0.0	3.05	40.03	63.42
142	32.2	16.7	0.0	3.06	40.14	76.73
143	31.7	16.7	0.0	2.91	40.25	70.93
144	24.4	12.8	0.0	2.68	40.36	65.49
145	21.1	10.0	0.0	3.41	40.46	69.47
146	23.3	12.2	0.58	2.87	40.57	64.29
147	23.3	11.7	0.25	2.41	40.68	83.97
148	20.0	12.8	0.03	3.73	40.75	78.99
149	25.0	9.4	0.0	1.45	40.86	63.9
150	27.8	11.1	0.0	1.43	40.93	63.52
151	29.4	15.6	0.0	3.49	41.0	76.4
152	32.2	18.9	0.22999999999999998	2.77	41.11	83.91
153	29.4	17.2	0.0	1.85	41.18	79.78
154	29.4	16.1	0.0	4.92	41.26	82.76
155	23.9	11.7	0.0	2.29	41.33	65.0
156	30.6	13.3	0.0	4.62	41.4	71.69
157	18.3	7.8	0.38	2.66	41.44	72.45
158	20.0	6.7	0.0	1.83	41.51	60.93
159	15.0	6.1	0.41	3.11	41.54	73.86
160	17.8	3.3	0.0	2.48	41.62	65.71
161	20.0	7.8	0.0	2.64	41.65	67.17
162	22.2	5.6	0.0	1.0	41.69	59.51
163	16.7	13.3	0.58	3.34	41.76	87.89
