Site_1Year2001
1	-11.7	-20.0	0.0	1.76	12.74	86.82
2	-6.7	-13.3	0.0	2.03	12.78	91.34
3	-5.6	-10.0	0.0	2.97	12.82	90.41
4	-3.3	-11.7	0.0	2.88	12.89	88.82
5	-7.8	-14.4	0.38	1.28	12.92	90.51
6	-7.8	-18.3	0.0	2.51	13.0	93.85
7	-5.6	-15.0	0.0	5.15	13.07	90.23
8	-1.7	-5.6	0.0	3.41	13.14	91.39
9	1.1	-1.7	0.0	5.59	13.21	93.68
10	0.6	-5.0	0.0	3.28	13.28	91.53
11	1.1	-5.0	0.0	2.53	13.36	93.98
12	-1.7	-13.3	0.0	2.62	13.46	88.67
13	-5.0	-17.8	0.0	3.94	13.54	94.28
14	0.6	-8.3	0.0	4.91	13.64	91.35
15	3.3	-5.0	0.0	2.52	13.75	91.45
16	1.7	-3.9	0.0	0.97	13.86	94.29
17	0.0	-4.4	0.18	1.43	13.97	89.8
18	4.4	-2.8	0.0	2.98	14.11	98.24
19	3.9	0.6	0.0	4.89	14.22	92.97
20	0.6	-1.7	0.0	3.84	14.36	87.99
21	-1.1	-2.8	0.0	2.04	14.47	86.57
22	1.7	-5.0	0.0	1.72	14.62	90.06
23	-0.6	-7.2	0.0	3.73	14.76	88.55
24	-6.7	-10.6	0.0	3.34	14.9	81.59
25	-1.7	-10.6	0.0	3.05	15.05	81.37
26	2.2	-3.3	0.0	2.5	15.19	87.05
27	3.9	-3.3	0.03	3.37	15.37	92.02
28	-2.8	-5.0	0.0	3.71	15.52	88.03
29	-2.8	-10.0	0.0	2.57	15.7	82.1
30	2.8	-10.0	0.22999999999999998	4.36	15.88	88.22
31	-0.6	-8.3	0.08	5.06	16.06	84.44
32	-1.1	-10.6	0.97	2.95	16.24	83.75
33	6.7	-1.7	0.25	3.76	16.42	85.43
34	7.8	1.1	0.0	3.77	16.6	99.06
35	2.8	0.6	0.05	4.89	16.78	84.28
36	1.7	-0.6	0.0	3.71	16.96	78.69
37	-0.6	-10.6	0.05	5.93	17.17	67.2
38	-1.1	-10.6	0.0	3.33	17.35	70.28
39	4.4	-1.7	0.03	3.58	17.57	91.8
40	1.7	-1.1	0.0	3.22	17.78	88.61
41	2.2	-1.1	0.18	3.11	18.0	88.43
42	2.8	-3.9	0.1	1.99	18.22	80.61
43	15.6	1.7	0.0	4.65	18.43	100.0
44	16.7	0.6	0.48	8.53	18.65	91.62
45	0.6	-7.2	0.0	4.84	18.86	64.07
46	-2.2	-8.9	2.16	3.7	19.08	59.74
47	3.9	-7.2	0.0	2.7	19.3	78.16
48	4.4	-3.3	0.0	1.6	19.55	91.15
49	10.0	1.1	0.38	2.78	19.76	98.17
50	1.1	-1.1	0.89	2.69	19.98	83.81
51	1.7	-4.4	0.0	3.54	20.23	81.22
52	-3.9	-10.0	0.0	5.35	20.48	57.99
53	-2.2	-11.1	0.0	3.81	20.7	66.85
54	8.3	-3.9	0.0	5.81	20.95	77.02
55	7.2	-1.7	0.0	3.18	21.2	84.98
56	-1.7	-7.8	0.0	3.86	21.46	56.32
57	-1.7	-7.8	0.0	3.31	21.67	75.51
58	0.6	-3.3	0.08	3.86	21.92	68.65
59	13.9	-3.3	0.0	5.72	22.18	93.44
60	13.3	0.0	1.35	9.55	22.43	82.24
61	5.0	-1.7	0.0	2.99	22.68	75.7
62	1.7	-3.9	0.0	3.38	22.93	68.12
63	-0.6	-9.4	0.0	3.24	23.18	61.37
64	5.6	-6.7	0.0	4.53	23.47	71.95
65	6.7	0.0	0.0	4.33	23.72	85.71
66	6.7	-1.7	0.0	1.37	23.98	78.66
67	3.9	-2.2	0.0	3.72	24.23	80.29
68	-0.6	-5.6	0.03	6.99	24.48	68.27
69	2.8	-6.1	0.0	6.69	24.73	65.45
70	5.6	-1.7	0.0	3.0	25.02	74.86
71	0.6	-3.9	0.0	4.0	25.27	79.04
72	1.7	-6.1	0.03	3.61	25.52	77.18
73	7.8	-6.7	0.0	3.11	25.78	70.82
74	6.7	-1.7	0.1	3.53	26.03	71.98
75	9.4	-2.2	0.0	4.36	26.32	93.19
76	8.9	2.2	0.86	6.39	26.57	83.37
77	10.6	-0.6	0.03	3.33	26.82	69.29
78	10.0	0.6	0.0	3.23	27.07	81.38
79	2.2	-1.1	0.05	6.12	27.32	89.09
80	1.1	-2.8	1.04	3.31	27.61	80.54
81	5.6	-6.7	0.0	1.78	27.86	59.34
82	8.3	-5.6	0.0	2.67	28.12	61.91
83	12.2	-2.8	0.0	2.33	28.37	71.78
84	13.3	0.6	0.0	2.5	28.62	67.21
85	12.8	-2.8	0.0	2.31	28.87	65.44
86	13.3	1.7	0.0	3.37	29.12	70.1
87	5.6	-5.6	0.0	5.13	29.38	67.06
88	-2.2	-10.6	0.0	4.77	29.63	63.48
89	-2.2	-13.3	0.0	2.87	29.88	62.16
90	3.3	-5.6	0.0	1.53	30.13	68.1
91	10.0	-6.1	0.0	2.25	30.38	64.31
92	8.9	0.6	0.0	1.8	30.64	77.21
93	11.7	-2.2	0.0	3.26	30.89	80.03
94	10.6	-2.2	0.0	1.43	31.14	78.2
95	8.9	-1.1	0.0	4.21	31.36	74.01
96	13.9	-3.3	0.0	2.02	31.61	62.25
97	10.6	-1.1	0.0	3.68	31.86	77.36
98	13.3	-3.9	0.0	3.07	32.08	68.03
99	20.0	-2.8	0.0	2.77	32.33	64.34
100	21.1	8.9	2.3899999999999997	4.11	32.54	87.86
101	28.3	13.9	0.0	5.8	32.8	83.14
102	27.2	18.9	1.17	4.37	33.01	68.48
103	26.7	8.3	0.08	4.24	33.23	89.28
104	15.0	7.8	0.51	3.38	33.48	89.65
105	25.6	8.3	1.0699999999999998	4.08	33.7	91.56
106	22.8	12.2	0.51	9.02	33.91	67.49
107	16.7	6.1	0.0	2.81	34.13	68.57
108	20.6	3.3	0.0	2.56	34.34	68.39
109	10.0	3.3	0.0	3.91	34.56	81.02
110	7.8	0.6	1.0699999999999998	4.62	34.78	67.98
111	6.7	-2.8	0.05	4.6	34.99	70.08
112	11.1	-2.2	0.03	3.55	35.17	62.76
113	17.2	-1.7	0.0	2.26	35.39	62.31
114	15.6	8.3	0.76	5.33	35.6	87.96
115	23.9	13.9	0.89	6.94	35.78	82.59
116	26.1	16.7	0.97	2.49	36.0	88.56
117	27.2	12.8	0.08	6.85	36.18	75.87
118	13.9	4.4	0.2	5.02	36.36	59.9
119	15.0	1.1	0.0	1.7	36.58	59.92
120	19.4	2.2	0.0	3.62	36.76	55.17
121	21.1	7.8	0.0	3.65	36.94	62.63
122	16.1	1.1	0.0	2.47	37.12	53.02
123	20.0	0.0	0.0	2.37	37.3	52.89
124	27.2	3.3	0.0	2.04	37.48	56.62
125	28.3	14.4	0.0	3.34	37.62	79.53
126	28.3	15.6	0.08	3.4	37.8	70.73
127	29.4	15.6	0.0	2.87	37.98	63.85
128	30.0	15.6	0.0	3.73	38.12	65.91
129	21.1	10.6	0.0	4.74	38.27	61.82
130	26.7	8.9	0.0	3.55	38.45	67.83
131	26.1	14.4	0.0	4.1	38.59	79.12
132	22.8	11.7	2.54	2.61	38.74	60.07
133	25.6	11.1	0.0	3.37	38.88	59.44
134	27.2	13.3	0.0	3.97	39.02	60.5
135	26.7	16.1	0.0	4.4	39.17	78.81
136	16.7	8.3	0.41	3.61	39.31	63.27
137	18.3	3.9	0.0	0.92	39.46	48.83
138	22.2	6.7	0.0	1.55	39.56	62.2
139	24.4	11.7	2.3899999999999997	2.33	39.71	85.78
140	23.9	14.4	1.5	2.34	39.82	89.12
141	22.8	15.0	0.32999999999999996	1.02	39.96	81.62
142	19.4	15.0	0.27999999999999997	1.46	40.07	91.8
143	23.3	12.8	1.1400000000000001	2.14	40.18	62.46
144	24.4	9.4	0.0	2.61	40.28	67.88
145	25.0	15.6	0.0	4.71	40.39	85.98
146	18.3	10.0	0.36	3.75	40.5	63.94
147	17.8	7.8	0.0	2.97	40.61	71.11
148	18.3	8.9	0.13	1.95	40.68	80.47
149	17.8	8.9	2.77	2.58	40.79	79.91
150	16.1	7.8	0.64	3.57	40.86	84.35
151	15.6	10.0	2.2399999999999998	5.61	40.97	82.43
152	20.0	9.4	0.0	3.28	41.04	78.71
153	22.2	10.0	0.0	2.95	41.11	78.93
154	17.8	6.7	0.13	2.16	41.18	60.21
155	18.3	7.8	0.0	2.89	41.26	61.09
156	18.3	10.0	0.0	4.31	41.33	84.27
157	18.9	9.4	1.27	4.41	41.4	81.93
158	13.9	9.4	0.36	3.39	41.47	78.4
159	17.2	5.0	0.0	1.06	41.51	78.25
160	18.9	9.4	0.18	2.18	41.58	82.72
161	16.7	12.8	1.6300000000000001	2.46	41.62	89.65
162	22.2	10.0	0.89	1.35	41.69	75.51
163	23.9	13.9	0.0	1.66	41.72	57.28
164	26.1	10.0	0.0	1.64	41.76	63.33
165	28.9	14.4	0.0	2.84	41.8	73.41
166	30.6	19.4	0.0	2.4	41.83	70.87
167	30.6	18.9	0.5599999999999999	1.85	41.87	78.28
168	32.8	18.9	0.0	1.16	41.87	82.0
169	32.8	19.4	0.0	2.11	41.9	75.55
170	32.2	20.6	0.0	3.56	41.9	82.02
171	28.3	17.2	0.08	2.14	41.94	68.57
172	28.9	16.7	0.0	2.55	41.94	62.52
173	31.7	17.8	0.0	3.97	41.94	65.44
174	32.8	18.9	0.13	3.34	41.94	72.17
175	27.2	17.8	0.0	1.81	41.94	74.58
176	22.2	16.1	0.0	2.32	41.94	86.94
177	22.8	13.9	0.9400000000000001	2.39	41.94	77.36
178	22.8	14.4	0.0	1.03	41.94	70.66
179	27.2	11.7	0.25	1.07	41.9	59.43
180	27.8	12.2	0.0	1.38	41.9	59.59
181	28.9	13.9	0.0	1.64	41.87	65.32
182	30.6	16.1	0.0	1.16	41.83	66.74
183	31.1	16.1	0.6599999999999999	1.32	41.83	61.99
