Site_1Year1994
1	-7.8	-16.1	0.0	5.09	12.82	69.0
2	-0.6	-7.8	0.0	4.58	12.85	87.55
3	3.3	-2.8	0.05	5.76	12.92	93.41
4	0.6	-3.9	0.0	2.87	12.96	79.37
5	-1.7	-5.6	0.1	4.44	13.03	86.55
6	-2.2	-7.2	0.03	5.77	13.1	78.97
7	-3.3	-10.0	0.3	3.4	13.18	70.49
8	1.1	-8.3	0.79	3.18	13.25	95.12
9	-4.4	-13.3	0.25	3.49	13.32	84.21
10	-13.3	-19.4	0.03	5.92	13.43	74.88
11	-7.2	-16.7	0.0	2.39	13.54	80.78
12	-1.7	-15.0	0.08	4.23	13.61	86.65
13	2.2	-2.2	0.0	3.03	13.72	92.33
14	1.1	-3.3	0.0	2.65	13.82	95.76
15	0.6	-7.2	0.2	2.98	13.93	83.94
16	-7.2	-20.0	0.0	5.5	14.04	67.07
17	-18.9	-22.8	0.0	6.37	14.18	67.45
18	-10.6	-23.3	0.61	4.28	14.29	75.53
19	-6.7	-21.7	0.0	5.42	14.44	78.84
20	-21.1	-27.2	0.0	7.14	14.58	64.3
21	-19.4	-29.4	0.03	4.12	14.72	67.8
22	-13.9	-22.8	0.0	1.51	14.87	76.38
23	-8.9	-21.7	0.0	4.96	15.01	83.53
24	-2.8	-10.6	0.0	2.97	15.16	88.3
25	2.2	-2.8	0.0	5.56	15.3	95.69
26	2.2	0.6	0.08	2.99	15.48	92.81
27	1.1	-6.7	0.9400000000000001	4.74	15.66	94.76
28	-6.7	-11.1	0.0	6.72	15.8	81.71
29	6.1	-8.9	3.2299999999999995	5.57	15.98	100.0
30	6.1	-2.8	0.2	6.55	16.16	89.08
31	-1.7	-4.4	0.0	2.99	16.34	82.07
32	-3.3	-11.1	0.03	3.05	16.52	79.13
33	-7.8	-16.1	0.13	2.39	16.7	75.56
34	-11.7	-21.1	0.0	3.73	16.92	65.93
35	-1.7	-15.6	0.0	5.71	17.1	84.88
36	-1.7	-13.3	0.0	6.42	17.32	65.68
37	-0.6	-8.9	0.0	3.0	17.5	79.28
38	0.0	-10.0	0.0	3.74	17.71	73.87
39	6.1	-9.4	0.0	4.07	17.93	81.25
40	-3.9	-9.4	0.43	3.14	18.14	70.69
41	-9.4	-12.8	0.41	5.76	18.36	81.57
42	-10.6	-16.1	0.0	3.84	18.58	75.23
43	-10.6	-18.9	0.0	3.27	18.79	77.28
44	-6.7	-15.6	0.0	3.39	19.01	84.5
45	1.1	-15.6	0.0	3.61	19.22	95.91
46	0.6	-7.2	0.03	5.15	19.48	84.06
47	5.6	-10.0	0.0	4.23	19.69	84.47
48	4.4	-1.7	0.0	5.03	19.91	87.28
49	4.4	-3.9	0.0	2.16	20.16	78.73
50	10.6	0.0	0.0	3.6	20.41	84.36
51	14.4	2.8	0.0	3.9	20.63	84.12
52	17.8	7.2	0.0	6.39	20.88	82.74
53	14.4	4.4	0.15	5.26	21.13	89.88
54	4.4	-1.7	0.0	2.53	21.38	82.28
55	-1.7	-4.4	0.45999999999999996	6.56	21.6	75.52
56	4.4	-5.0	0.5599999999999999	5.49	21.85	94.44
57	-1.7	-7.8	0.0	6.11	22.1	74.39
58	0.0	-11.7	0.41	4.61	22.36	85.91
59	-6.7	-13.3	0.0	4.31	22.61	72.0
60	-6.1	-16.1	0.0	1.68	22.86	73.35
61	-1.1	-11.7	0.08	1.7	23.11	79.93
62	0.0	-5.6	0.0	3.47	23.36	82.99
63	0.0	-7.8	0.0	5.27	23.62	84.87
64	5.6	-7.8	0.0	3.53	23.9	89.79
65	6.7	0.0	0.0	4.65	24.16	90.48
66	9.4	-1.7	0.0	2.43	24.41	78.69
