Site_1Year2004
1	13.9	1.1	0.0	4.51	12.71	87.08
2	10.0	2.8	0.0	2.94	12.74	99.16
3	3.3	-1.1	1.09	4.69	12.78	79.77
4	7.8	-2.2	0.0	4.64	12.85	78.4
5	8.3	-5.0	0.0	3.2	12.89	88.39
6	14.4	7.2	0.0	4.88	12.96	99.07
7	15.6	3.3	0.0	4.04	13.0	89.19
8	3.3	-0.6	2.0100000000000002	5.5	13.07	89.72
9	0.0	-3.9	1.6300000000000001	3.81	13.14	88.87
10	-3.9	-15.0	0.1	7.08	13.21	74.46
11	-5.0	-11.7	0.0	4.9	13.28	78.66
12	-1.1	-6.1	0.0	1.93	13.39	84.16
13	-4.4	-13.3	0.0	3.58	13.46	80.42
14	-6.1	-14.4	0.0	1.95	13.57	73.65
15	2.8	-6.1	0.0	5.97	13.68	90.17
16	3.3	-0.6	0.0	4.47	13.79	90.89
17	0.6	-4.4	0.0	3.65	13.9	81.63
18	2.2	-8.3	0.0	5.05	14.0	91.62
19	-3.9	-12.2	0.0	3.64	14.11	71.59
20	-7.2	-11.1	0.08	2.69	14.26	71.21
21	0.6	-7.8	0.0	3.8	14.4	92.27
22	0.6	-10.6	0.36	4.68	14.51	81.81
23	-5.6	-10.6	0.0	3.92	14.65	79.44
24	-6.7	-14.4	0.0	1.99	14.8	74.78
25	0.0	-13.3	0.0	5.66	14.94	85.2
26	1.7	-15.6	0.0	6.2	15.08	72.74
27	-8.9	-15.6	0.0	3.46	15.26	80.37
28	-8.9	-21.1	0.48	3.25	15.41	75.48
29	-8.9	-22.2	0.0	5.31	15.59	84.72
30	-3.3	-9.4	0.36	4.25	15.73	94.43
31	-0.6	-10.0	0.61	5.29	15.91	93.16
32	-8.3	-15.0	0.13	6.32	16.09	85.42
33	-11.1	-14.4	0.0	2.49	16.27	80.58
34	-12.8	-20.0	0.25	4.29	16.45	82.41
35	-12.2	-20.6	0.0	2.83	16.63	85.61
36	-6.7	-21.7	0.0	2.86	16.85	91.67
37	2.8	-12.2	0.0	3.58	17.03	95.9
38	2.8	-7.2	0.38	5.05	17.21	95.58
39	-3.9	-13.3	0.0	1.85	17.42	84.81
40	0.6	-9.4	0.0	5.17	17.64	89.77
41	2.8	-2.8	0.36	4.11	17.82	94.61
42	-1.7	-4.4	0.0	3.27	18.04	85.34
43	-1.7	-12.8	0.0	3.61	18.25	90.56
44	2.8	-5.0	0.0	6.03	18.47	88.25
45	1.1	-8.3	0.0	4.95	18.68	88.88
46	1.7	-10.6	0.0	2.58	18.9	90.78
47	0.0	-4.4	0.0	3.46	19.15	87.23
48	-3.9	-6.7	0.0	6.07	19.37	84.3
49	0.6	-5.6	0.0	3.71	19.58	87.14
50	-3.3	-11.7	0.0	3.74	19.84	73.31
51	-3.9	-14.4	0.0	2.08	20.05	77.24
52	1.1	-10.0	0.0	1.32	20.3	77.9
53	3.3	-9.4	0.0	3.21	20.52	87.97
54	8.9	1.1	0.0	2.43	20.77	90.21
55	9.4	1.7	0.0	6.43	21.02	96.75
56	1.7	-0.6	0.22999999999999998	6.29	21.28	80.39
57	5.0	-0.6	0.0	1.54	21.49	74.89
58	6.7	-0.6	0.0	2.41	21.74	84.25
59	0.6	-5.0	0.0	3.64	22.0	82.97
60	3.3	-6.1	0.0	3.08	22.25	77.02
61	4.4	-3.9	0.0	4.03	22.5	81.13
62	7.2	-3.9	0.0	2.68	22.75	73.27
63	12.2	-7.2	0.0	1.74	23.0	68.24
64	14.4	-1.7	0.0	2.75	23.26	82.11
65	13.3	5.0	0.0	6.19	23.51	93.3
66	11.7	5.6	0.86	4.65	23.8	83.58
67	8.3	3.9	0.0	1.73	24.05	95.32
68	11.7	4.4	0.18	2.51	24.3	92.17
69	21.1	7.2	1.3699999999999999	8.15	24.55	80.67
70	7.2	0.6	0.0	3.6	24.8	81.52
71	9.4	0.6	0.03	7.27	25.09	75.93
72	3.3	-1.7	0.0	4.09	25.34	75.35
73	3.9	-3.9	0.0	2.36	25.6	76.8
74	8.3	-6.7	0.0	2.34	25.85	66.87
75	10.6	-5.6	0.0	6.7	26.1	67.18
76	-2.8	-8.3	0.03	5.03	26.39	66.81
77	5.0	-11.1	0.0	2.36	26.64	65.92
78	9.4	0.0	0.13	6.07	26.89	76.65
79	7.2	-2.8	0.0	3.3	27.14	70.5
80	-0.6	-3.9	0.18	5.12	27.4	82.94
81	-0.6	-5.0	0.41	1.21	27.68	79.84
82	6.1	-2.8	0.0	1.01	27.94	88.33
83	7.2	-0.6	0.36	2.69	28.19	74.89
84	13.9	2.8	0.0	6.16	28.44	80.76
85	2.8	-5.6	0.22999999999999998	5.8	28.69	65.53
86	1.1	-8.3	0.0	2.9	28.94	60.71
87	11.7	-3.3	0.0	4.24	29.2	69.35
88	14.4	4.4	0.25	4.96	29.45	88.06
89	20.0	12.2	0.13	4.98	29.7	83.82
90	17.8	12.8	0.1	4.38	29.95	92.07
91	15.6	7.2	0.64	2.87	30.2	84.39
92	21.1	5.6	0.0	4.82	30.46	84.74
93	16.7	7.8	0.0	2.26	30.71	86.66
94	12.8	6.1	0.2	2.58	30.96	82.38
95	6.1	3.3	0.18	5.49	31.18	82.69
96	8.3	1.7	0.1	4.94	31.43	79.32
97	10.0	2.2	0.2	4.0	31.68	82.68
98	10.0	0.6	0.0	5.51	31.9	68.15
99	7.8	-1.1	0.0	5.95	32.15	62.65
100	8.3	-5.0	0.0	2.43	32.4	51.23
101	17.2	-0.6	0.0	3.68	32.62	71.12
102	14.4	2.2	0.0	3.01	32.83	72.98
103	17.2	4.4	0.0	3.61	33.08	78.66
104	15.0	4.4	0.0	2.38	33.3	68.21
105	13.9	1.7	0.0	1.66	33.52	70.79
106	8.9	-0.6	0.0	3.06	33.73	73.81
107	8.3	-1.1	0.0	5.33	33.98	79.9
108	5.6	1.7	0.38	5.45	34.2	77.64
109	15.6	-0.6	0.05	3.25	34.42	63.01
110	21.7	2.8	0.0	1.71	34.63	62.11
111	25.0	10.0	0.0	4.45	34.81	71.33
112	26.7	14.4	0.0	3.46	35.03	81.8
113	28.9	17.2	0.0	5.76	35.24	70.0
114	25.0	12.8	0.0	7.15	35.46	69.93
115	20.0	5.6	0.0	3.83	35.64	80.83
116	22.2	12.8	0.0	6.07	35.86	84.96
117	12.8	6.7	0.74	3.15	36.04	79.49
118	16.7	6.7	0.58	2.3	36.22	72.95
119	18.3	3.3	0.0	3.74	36.43	66.72
120	24.4	10.0	0.25	5.65	36.61	76.82
121	17.2	6.7	0.38	4.28	36.79	62.64
122	7.8	0.6	0.0	3.96	36.97	63.3
123	22.2	-2.2	0.0	6.19	37.15	61.33
124	25.6	14.4	0.0	5.33	37.33	69.42
125	17.8	13.9	0.0	3.18	37.51	86.95
126	18.3	4.4	0.51	3.35	37.69	87.09
127	11.1	3.3	1.47	4.46	37.84	69.65
128	11.7	0.0	0.38	3.12	38.02	60.25
129	17.2	0.6	0.0	4.72	38.16	69.15
130	20.0	8.9	0.0	2.71	38.34	62.46
131	30.6	7.2	0.0	4.27	38.48	74.52
132	23.3	7.2	0.51	4.15	38.63	64.17
133	28.3	6.1	1.52	3.73	38.77	76.12
134	30.0	12.2	0.0	3.34	38.92	78.68
135	30.0	16.7	0.05	3.74	39.06	77.08
136	28.3	16.7	0.0	2.18	39.2	81.86
137	28.9	17.8	0.64	3.19	39.35	78.19
138	27.8	19.4	0.0	3.43	39.49	85.94
139	25.6	12.8	0.3	4.68	39.6	85.57
140	12.8	9.4	1.02	2.28	39.74	78.05
141	18.9	10.0	0.05	1.28	39.85	74.13
142	26.1	12.8	0.0	3.98	39.96	83.33
143	26.7	17.8	0.51	3.03	40.1	88.62
144	21.7	12.2	0.48	3.1	40.21	73.51
145	27.8	15.6	0.0	3.84	40.32	86.76
146	28.9	16.7	1.02	1.47	40.43	93.23
147	28.9	17.2	1.3	4.92	40.54	79.55
148	27.8	19.4	0.0	5.22	40.61	82.48
149	22.8	11.7	0.41	4.38	40.72	78.08
150	25.6	10.6	0.0	3.18	40.82	81.59
151	22.8	13.3	0.08	2.39	40.9	76.64
152	26.1	10.6	0.0	2.48	40.97	81.58
153	20.0	11.1	0.45999999999999996	2.79	41.08	74.27
154	20.6	8.9	0.0	2.19	41.15	70.2
155	24.4	11.1	0.0	3.69	41.22	86.43
156	23.9	13.3	4.5	4.88	41.29	78.43
157	25.6	12.8	0.05	4.05	41.36	69.91
158	22.8	12.8	0.08	2.48	41.44	77.86
159	22.8	11.7	0.0	1.67	41.47	66.1
160	22.2	9.4	0.0	2.29	41.54	66.22
161	23.3	7.8	0.0	1.35	41.58	60.48
162	26.1	14.4	0.0	2.93	41.65	71.7
163	28.9	17.2	0.0	3.3	41.69	73.09
164	31.7	20.0	0.0	3.45	41.72	77.23
165	32.2	22.2	0.0	2.74	41.76	82.49
166	25.6	18.9	0.0	2.66	41.8	88.69
167	18.9	15.6	1.83	3.35	41.83	88.74
168	26.1	12.8	4.720000000000001	2.61	41.87	90.27
169	29.4	17.8	1.52	3.04	41.87	86.26
170	28.3	18.3	3.6100000000000003	3.04	41.9	84.84
171	29.4	20.6	1.1199999999999999	1.3	41.9	75.9
172	25.6	21.1	0.38	2.08	41.94	88.3
173	30.0	21.7	0.53	3.38	41.94	85.3
174	26.1	17.8	0.0	2.68	41.94	78.19
175	21.1	12.2	0.1	3.34	41.94	68.19
176	22.8	8.9	0.0	1.34	41.94	64.69
177	25.6	14.4	0.0	2.9	41.94	74.57
178	24.4	13.9	0.0	3.18	41.94	73.88
179	25.6	10.6	0.0	2.21	41.94	65.88
180	27.8	15.0	0.0	3.58	41.9	76.14
181	18.3	11.1	0.86	1.62	41.9	75.33
182	23.3	8.9	0.5599999999999999	2.4	41.87	66.21
183	25.0	11.7	0.0	2.03	41.83	66.65
184	21.1	13.9	0.05	2.31	41.8	78.1
185	26.1	10.6	0.41	2.11	41.76	66.97
186	27.8	13.9	0.0	1.9	41.72	68.51
187	29.4	12.8	0.0	1.26	41.69	65.43
188	28.9	15.6	0.0	2.08	41.65	72.67
189	30.0	15.0	0.0	2.99	41.62	81.99
190	28.9	22.8	0.0	4.82	41.54	82.65
191	28.9	20.0	0.0	2.89	41.51	79.81
192	30.6	18.3	0.03	2.88	41.44	85.73
193	27.8	19.4	0.0	3.58	41.36	79.65
194	24.4	14.4	0.0	2.95	41.29	74.21
195	28.3	11.1	0.0	0.96	41.22	70.42
196	28.3	16.7	0.0	0.55	41.15	78.34
197	29.4	18.3	0.13	1.65	41.08	83.46
198	29.4	21.1	1.0699999999999998	2.44	41.0	82.0
199	30.6	18.9	0.0	2.09	40.93	79.16
200	25.6	17.2	0.0	4.47	40.82	71.78
201	27.2	13.9	0.0	3.7	40.75	65.33
202	28.9	12.2	0.0	1.8	40.64	72.25
203	23.9	17.2	0.79	2.53	40.57	82.33
