0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.25745862669606256,0.7539828695061123,0.1036724206028607,0.32278324391113733,0.49212212285344686,0.8155103349046184,0.05550248950585286,0.9128378947109487,0.8582942515714501,0.9906643278113866,0.6288012976879149,0.3997223911174063,0.05847667924633225,0.7292641159451171,0.8476556105357004,0.4347344633680391,0.7622282848327404,0.1018703923098731,0.1520062519145159,0.29284260294018394,0.560561419803248,0.28775776260347735,0.932937213889978,0.9079911063447139,0.893843037679222,0.9362348933049374,0.4205348642561227,0.6999866271505838,0.15832318786671767,0.6847799269507998,0.07668971670038258,0.6897562010323904,0.13650563363294474,0.9342178512044187
0.38267387090987764,0.16186774980780905,0.9745872130541124,0.1949875583540508,0.6866571617889841,0.7430251711985691,0.3681936877507069,0.6954859699843612,0.06705406369567363,0.30163004561465967,0.07046199918159174,0.08335108216195637,0.5161065920293065,0.4457979542144015,0.05564708534312188,0.3010357079354964,0.530881905774432,0.20477436725394926,0.3817441814450405,0.963230654166094,0.8948360819629942,0.7010544043697183,0.5475805291183858,0.8236979841754127,0.7308142560491202,0.9609474818815371,0.0050711191065151515,0.19512404238676487,0.9058028294028032,0.32584209975434564,0.7232234218899619,0.22110723290465803,0.5458691161228693,0.3534198516716686
0.4284199350163294,0.6516576706368735,0.9418836794586604,0.39687241915079585,0.6664358104986003,0.4627954762702827,0.5319125190219987,0.8431780120348684,0.9305906169014116,0.5317160403716956,0.9012213132976361,0.5281552483389261,0.7270573607033907,0.5307702385382691,0.6077862242131801,0.00041964545960142697,0.9877612011077554,0.529176409000637,0.34367203665973595,0.2708918742299113,0.7697200954050534,0.9464968123585973,0.7003435815338818,0.4211617449669354,0.4220954046930388,0.27084169758481164,0.10366368146884423,0.7754726932121899,0.2883011412765464,0.25115678612675746,0.796880337343274,0.5332740697464013,0.003432654913934373,0.9710357376470653
0.6882764405484854,0.3810692841945042,0.6713201727058901,0.6951789895717733,0.7460460354264078,0.2881090200792808,0.3227745123377681,0.5430434769063275,0.18662632739886348,0.9822099737465894,0.07761202382367355,0.8878019749188816,0.5366509260989883,0.4052609279953543,0.6601907535684389,0.6885871381641209,0.2839686483601442,0.6424446865555156,0.17459445317065062,0.21467542805616882,0.1317297274113548,0.9925700421088125,0.8669729683770172,0.1056458148811969,0.12036664612858167,0.15219580147160755,0.8339155731258758,0.5131478630021539,0.7850101909335371,0.6929885499267963,0.8776788332783985,0.44043666124025854,0.9876732433617886,0.7062950463022588
0.5990194083390858,0.9301114994577863,0.7029055803249571,0.518436983572022,0.004776343869476068,0.7053568993358267,0.5481020453330984,0.32509888395547926,0.5195480716992051,0.14820821481087706,0.6794799734000111,0.7522673273069049,0.7919961785089255,0.14138452897903495,0.5262853457264265,0.08981720246977046,0.17623604786825903,0.11530554446039976,0.6770997351981505,0.5540254352644914,0.5332340159232234,0.30510271472997486,0.7757888644712977,0.46324969114855213,0.47284263254658887,0.6030902136459049,0.26375736596306515,0.5280990814768209,0.1027428055933415,0.8315512035693122,0.07089790993460596,0.5584207641669781,0.2889348568851157,0.14417350145161237
0.9830375711102117,0.01449793354119715,0.30040484607711315,0.44773226668783705,0.028468658665775918,0.4731844207113572,0.13185298535937706,0.22856326641232108,0.5596036290881496,0.7879915039414518,0.47315042466206403,0.05039524517817413,0.4921216816347259,0.7382209367420973,0.27248260153658876,0.8471207951666078,0.7132637193300566,0.030773010959474056,0.8115262744013034,0.44440542655219345,0.4210971290187768,0.7199805650286686,0.04145729858289496,0.7879462210116703,0.5421153675962731,0.5298025598881606,0.052296495818265495,0.9505178911269124,0.38976678619186583,0.6636311656966986,0.10797328134439363,0.5044197544335975,0.06814030013663323,0.748461406437151
0.03504573656284602,0.43610841478048096,0.16296384030827177,0.7535228324108967,0.511897871118165,0.7340753069167424,0.615574044866168,0.7094644509670524,0.5084674986046447,0.4035334148862635,0.6982047597639173,0.46939182623380515,0.8887603892286798,0.6201456514934399,0.9635822290730249,0.030403884446869922,0.03326011356426685,0.9637101766165995,0.23991240845439318,0.016948581063233575,0.35694897215818594,0.4619353437224865,0.056713336591372183,0.8501057250367698,0.328896957048763,0.4942319467307161,0.9009884403869627,0.10932824940888002,0.46341053698755885,0.06192780171364882,0.44075529385227297,0.6692409913319717,0.49473311992041547,0.5761676943318053
0.8324420587203634,0.993335172278859,0.576272557457528,0.931027630098477,0.11151968485894836,0.8718156736827203,0.9581786642855714,0.9590181860620218,0.7017084780901516,0.7554395008531098,0.3250303571496189,0.6382050295217583,0.6081808282572988,0.35003389384404326,0.3917599557784674,0.966998623023519,0.41669037339509996,0.4117245833877901,0.8276881242337426,0.1561532064286325,0.9121520038372007,0.8007407217004048,0.3664820911068194,0.8735899091720147,0.5571084644493789,0.7054072462843303,0.6557096427248208,0.3945868215160787,0.08671190325167354,0.9846963521972064,0.8651356660060381,0.28853572896269536,0.014943097778822863,0.0016470162273251598
0.06614650233837675,0.42371173226767794,0.7602623942294134,0.8746187760749549,0.5170865265289418,0.17765017987471696,0.7205104507782387,0.042641419851296776,0.03438009455630422,0.1124872002811875,0.7978776640079974,0.7865550774115587,0.4530180457135113,0.6972379031638248,0.790648356101979,0.4496074707766039,0.3785601389940297,0.9093832339313845,0.6488781709804986,0.18941767763256245,0.8599017068889353,0.1816490909500548,0.9656271838606895,0.17249272606424587,0.5151887423308013,0.6835387373333907,0.7717536455060087,0.3394516570314276,0.9320713380471802,0.36915342551297925,0.24661745621438894,0.6361081047443778,0.43473649512821966,0.3147165199485233
0.565439598481719,0.5994631944474053,0.5349388386700155,0.48008888425843677,0.9679772338909863,0.792192183281141,0.8458260395509999,0.6141375288123565,0.41623424939488307,0.007517645740082171,0.0251500028444888,0.8150202940071528,0.902648247808183,0.25901822011266185,0.05905954374665207,0.31463414266037465,0.6845839551736791,0.007311735615038922,0.0071957151125073985,0.3161863437015825,0.24235240634202532,0.9363273230129168,0.1164547096549369,0.5557973160836139,0.11629489022857252,0.875860615459622,0.1282862752596257,0.7915727316444793,0.8219752737078497,0.8146931868053415,0.9410368917817298,0.8743476307580772,0.5989354937789467,0.11146842007269585
0.27421355618725557,0.6345078738023907,0.08672348472168127,0.9960503472012807,0.3213672429886145,0.9728023814440864,0.572434098588541,0.37137767500979507,0.9582646470502414,0.4968991365234107,0.18768039796795968,0.8792277174164889,0.27727331781140285,0.7085270103417483,0.20327109608958555,0.6449521253987507,0.4611889207101147,0.2999238818748833,0.12107383967080829,0.9133047174728702,0.46198752065025833,0.8342659118757312,0.6026413986418948,0.278464290896397,0.1843733547480575,0.016275586534711204,0.5996974298204144,0.9595660501949025,0.714014520644151,0.4509006509801985,0.38992126147289213,0.1634693879584576,0.19657632054049826,0.816372823543089
0.765063867825475,0.33584792218765197,0.06901900615632363,0.7272334569974431,0.4535049608947187,0.706173955965437,0.9317375818865465,0.17870991702886133,0.541022143873352,0.7249777382887256,0.3060099376654018,0.10158532857768642,0.5074137949890606,0.7572705644695369,0.02798775775012666,0.9214846282903787,0.6593032368810254,0.8623613765391585,0.6245972676361066,0.9009025230832477,0.6392724227929099,0.48607862639973004,0.08867306536356412,0.9395249636866053,0.2602227765306212,0.3639196950789146,0.08584029260145995,0.6780577672898885,0.4492983879523562,0.4872403081371116,0.22011843766678077,0.3052262577810778,0.31338572603257847,0.5053656095269277
0.34099076369144476,0.9718629644299368,0.5289293181532453,0.8661134688264164,0.8904674689801592,0.7614299038068668,0.027473811846386795,0.3056102983415755,0.7182877197587773,0.5519227570096714,0.13290032819408099,0.04408788871097909,0.557268478773923,0.4745612504817105,0.9882747190401115,0.9431068485866704,0.31479915283494536,0.760249925075908,0.8666104475121496,0.852089140392965,0.14717580263327545,0.09849555790225166,0.747575777523668,0.5404863929308086,0.28813430086598907,0.9489300220140516,0.15703701160128086,0.273359486507684,0.04507341564818371,0.18033586818664374,0.3568836811718158,0.6480355488012047,0.11897322482141548,0.7506637805486909
